code,industry,concepts,industry_rank,industry_change_pct,industry_heat_score,concept_heat_score,board_heat_score,board_heat_latest_score,board_heat_trend_score,board_heat_persistence_score,board_heat_cooling_score,board_heat_observations,board_heat_summary,board_heat_state
300545,电子器件,MiniLED|半导体概念|AI眼镜|OLED|华为概念|虚拟现实|深圳特区|柔性屏(折叠屏)|国产芯片|显示技术|独角兽|固态电池|苹果概念|锂电池概念|MicroLED|超清视频|钠离子电池|电池技术,,,,,,,,,,,,
300546,电子设备制造,蚂蚁金服概念|数字货币|信创|电子身份证|深圳特区|生物识别|数字孪生|人工智能|车联网(车路云)|智慧政务|电子车牌,,,,,,,,,,,,
300547,汽车,汽车热管理|液冷服务器|低空经济|西部大开发|华为汽车|新能源车|军民融合|军工,,,,,,,,,,,,
300548,通信设备,华为概念|光纤概念|CPO概念|光通信模块|国产芯片|铜缆高速连接|F5G概念|5G概念|通信技术,,,,,,,,,,,,
300549,通用设备,机器人概念|微盘股|减速器|特斯拉概念|新能源车,,,,,,,,,,,,
300550,计算机软件,区块链|互联网医疗|数据要素|创新医疗服务,,,,,,,,,,,,
300551,计算机硬件,国产软件|创投|虚拟数字人|区块链|数字货币,,,,,,,,,,,,
300552,计算机硬件,智能驾驶|低空经济|车联网(车路云)|电子车牌|边缘计算|智慧城市|ETC|激光雷达|数据要素|华为概念|机器人概念,,,,,,,,,,,,
300553,通用设备,低空经济|海工装备|军工|新型工业化|人工智能|机器人概念,,,,,,,,,,,,
300554,通用设备,第三代半导体|微盘股|光伏概念|半导体概念,,,,,,,,,,,,
300555,通信设备,量子科技|物联网|通信技术|人工智能|5G概念,,,,,,,,,,,,
300556,计算机软件,苹果概念|车联网(车路云)|深圳特区|数字经济|影视概念|虚拟现实|微盘股|职业教育|雄安新区|华为概念|全息技术|虚拟数字人|元宇宙概念|智慧城市|数字孪生,,,,,,,,,,,,
300557,通用设备,智能驾驶|光纤概念|央国企改革|车联网(车路云)|智能电网|传感器|核能核电|国产软件|物联网,,,,,,,,,,,,
300558,化学制药,生物疫苗|单抗概念|精准医疗|免疫治疗|基因测序|创新药,,,,,,,,,,,,
300559,计算机软件,西部大开发|国产软件|人工智能|华为概念|在线教育|AI应用,,,,,,,,,,,,
300560,通信设备,电子身份证|英伟达概念|大数据|华为概念|虚拟机器人|算力概念|乡村振兴|数据要素|AI眼镜|军工|国产软件|边缘计算|5G概念|智慧政务|通信技术|数字经济,,,,,,,,,,,,
300561,计算机软件,物联网|区块链|互联网金融|AI应用|人工智能|信创|百度概念|国产软件,,,,,,,,,,,,
300562,医疗器械,无线耳机|智能穿戴|人工智能|养老概念|区块链|国产芯片|消费电子概念|医疗器械概念|AI应用|数字经济|华为概念,,,,,,,,,,,,
300563,通信设备,虚拟现实|物联网|医疗器械概念|WiFi|军工|无人机|5G概念|铜缆高速连接|通信技术|数字经济,,,,,,,,,,,,
300564,专业服务,建筑节能|新型城镇化|西部大开发|微盘股|海绵城市|装配建筑,,,,,,,,,,,,
300565,通信设备,储能概念|微盘股|5G概念|锂电池概念|物联网|电池技术|数据中心|深圳特区|通信技术|智慧灯杆,,,,,,,,,,,,
300566,光电子器件,超清视频|光伏概念|AI眼镜|小米概念|显示技术|LED概念|华为概念|OLED|柔性屏(折叠屏),,,,,,,,,,,,
300567,通用设备,华为概念|中芯概念|高带宽内存|存储芯片|显示技术|湖北自贸|国产芯片|超清视频|虚拟现实|柔性屏(折叠屏)|半导体概念|锂电池概念|混合现实|OLED|苹果概念|电池技术,,,,,,,,,,,,
300568,金属非金属新材料,深圳特区|电池技术|新材料|半导体概念|刀片电池|锂电池概念|固态电池|并购重组概念|DeepSeek概念|机器人概念|新能源车,,,,,,,,,,,,
300569,电源设备,绿色电力|风能|新能源|光伏概念|海洋经济|央国企改革,,,,,,,,,,,,
300570,通信设备,深圳特区|物联网|5G概念|通信技术|算力概念|CPO概念|光通信模块|光纤概念|国产芯片|铜缆高速连接,,,,,,,,,,,,
300571,通信运营,在线教育|影视概念|物联网|智谱AI概念|国产芯片|虚拟现实|鸿蒙概念|5G概念|数字水印|通信技术|WiFi|人工智能|机器人概念|元宇宙概念|智能家居|华为昇腾|算力概念|数字阅读|储能概念,,,,,,,,,,,,
300572,通用设备,尾气治理|新能源车|换电概念|深圳特区,,,,,,,,,,,,
300573,化学制药,维生素|创新药,,,,,,,,,,,,
300575,化肥农药,农药兽药|创新药,,,,,,,,,,,,
300576,化学制品,OLED|半导体概念|光刻胶|光伏概念|PCB|深圳特区,,,,,,,,,,,,
300577,纺织,小米概念|DeepSeek概念|电商概念|人工智能|跨境电商|户外露营|AI应用|小红书概念|贬值受益,,,,,,,,,,,,
300578,通信运营,华为概念|5G概念|大数据|机器人概念|AIGC概念|人工智能|通信技术|智慧政务|云计算|信创|元宇宙概念|Web3.0|在线教育|超清视频,,,,,,,,,,,,
300579,计算机软件,信创|华为概念|量子科技|数据安全|数字经济|智慧政务|知识产权|移动支付|鸿蒙概念|网络安全|雄安新区|国资云概念|央国企改革|国产芯片|数字货币|生物识别|电子身份证|阿里概念|DRG/DIP|车联网(车路云)|国产软件|数据确权|财税数字化|互联网金融|区块链|数据要素,,,,,,,,,,,,
300580,汽车,PCB|新能源车|燃料电池概念|电池技术|工业母机|特斯拉概念|华为汽车|人形机器人,,,,,,,,,,,,
300581,航空航天装备,军民融合|军工|西部大开发|无人机|航天航空,,,,,,,,,,,,
300582,光电子器件,充电桩|电池技术|换电概念|LED概念|植物照明|锂电池概念|新能源车,,,,,,,,,,,,
300583,化学制药,微盘股|合成生物|辅助生殖,,,,,,,,,,,,
300584,化学制药,电池技术|病原体防治|幽门螺杆菌概念|固态电池,,,,,,,,,,,,
300585,汽车,锂矿概念|新能源车|钙钛矿电池|锂电池概念|小米汽车|电池技术,,,,,,,,,,,,
300586,化学原料,燃料电池概念|电池技术|氢能源|半导体概念|固态电池|新材料|钠离子电池|降解塑料|PCB|锂电池概念,,,,,,,,,,,,
300587,化学制品,锂电池概念|电池技术|噪声防治|铁路基建|固态电池,,,,,,,,,,,,
300588,计算机软件,网络安全|算力概念|信创|AI应用|大数据|智慧城市|西部大开发|数字经济|时空大数据|人工智能|华为概念|安防概念|国产软件|DeepSeek概念,,,,,,,,,,,,
300589,船舶与海洋装备,军民融合|海工装备|军工|氢能源|船舶制造,,,,,,,,,,,,
300590,通信设备,工业互联网|智能驾驶|车联网(车路云)|食品安全|物联网|卫星导航|WiFi|5G概念|边缘计算|AI智能体|人工智能|贬值受益|国产芯片|通信技术|共享经济,,,,,,,,,,,,
300591,服装家纺,跨境电商|电商概念|军工|网红经济,,,,,,,,,,,,
300592,互联网商务,互联网服务|ChatGPT概念|AIGC概念|人工智能|虚拟现实|智能穿戴|电商概念|并购重组概念|半导体概念|消费电子概念|国产芯片|跨境电商,,,,,,,,,,,,
300593,电源设备,军民融合|商业航天|通信技术|军工|国产芯片|储能概念|大飞机|5G概念|数据中心,,,,,,,,,,,,
300594,铁路设备,一带一路|液冷服务器|储能概念|飞行汽车(eVTOL)|新能源车|数据中心|交运设备|空气能热泵|国产芯片|IGBT概念|汽车热管理|铁路基建|磁悬浮概念|低空经济,,,,,,,,,,,,
300595,医疗器械,医疗器械概念|脑机接口|创新医疗服务|AI眼镜|互联网医疗|跨境电商,,,,,,,,,,,,
300596,化学制品,新材料|AI眼镜|柔性屏(折叠屏)|合成生物,,,,,,,,,,,,
300597,通信设备,DeepSeek概念|车联网(车路云)|通信技术|5G概念|智慧城市|一带一路|边缘计算|微盘股|数据中心,,,,,,,,,,,,
300598,计算机软件,百度概念|DeepSeek概念|精准医疗|华为概念|英伟达概念|鸿蒙概念|机器视觉|信创|华为欧拉|华为海思|小米概念|虚拟现实|大数据|国产软件|物联网|智能驾驶,,,,,,,,,,,,
300599,其他建材,水利建设|石墨烯|地下管网|降解塑料,,,,,,,,,,,,
300600,船舶与海洋装备,海工装备|核能核电|军工|海洋经济|机器人概念|央国企改革|船舶制造|军民融合,,,,,,,,,,,,
300601,生物医药,肝炎概念|免疫治疗|深圳特区|生物疫苗|创新药|病原体防治|病毒防治,,,,,,,,,,,,
300602,电子器件,汽车热管理|液冷服务器|柔性屏(折叠屏)|新能源车|华为海思|苹果概念|充电桩|电池技术|石墨烯|储能概念|麒麟电池|5G概念|AIPC|华为概念|光伏概念|深圳特区|通信技术|荣耀概念|人形机器人,,,,,,,,,,,,
300603,通信设备,车联网(车路云)|华为概念|ETC|数字阅读|物联网|乡村振兴|网络安全|东数西算|边缘计算|西部大开发|网红经济|信创|算力概念|人工智能|智慧城市|云计算|大数据|安防概念|一带一路|数据中心|电子车牌,,,,,,,,,,,,
300604,半导体,国产芯片|半导体概念|存储芯片,,,,,,,,,,,,
300605,计算机软件,DeepSeek概念|微盘股|数字经济|智慧城市|新型城镇化|人工智能|东数西算|乡村振兴|养老概念|智慧政务|国产软件|数据中心,,,,,,,,,,,,
300606,通用设备,工业母机|荣耀概念|新材料|柔性屏(折叠屏),,,,,,,,,,,,
300607,机器人,工业互联网|CPO概念|低空经济|华为概念|机器视觉|并购重组概念|物联网|工业母机|飞行汽车(eVTOL)|人形机器人|机器人概念,,,,,,,,,,,,
300608,计算机软件,区块链|国产软件|物联网|AI智能体|多模态AI|职业教育|人工智能|智慧城市|数字孪生|云计算|数据中心|AI眼镜|电商概念|华为概念|数据要素|大数据|低空经济|C2M概念|5G概念|边缘计算|通信技术|互联网金融|雄安新区|AI应用|算力概念|鸿蒙概念|DeepSeek概念,,,,,,,,,,,,
300609,计算机软件,大数据|华为概念|算力概念|虚拟现实|信创|华为海思|互联网服务|机器人概念|数据要素|数字经济|人工智能,,,,,,,,,,,,
300610,化学制品,新材料|磷化工|有机硅概念|风能|微盘股,,,,,,,,,,,,
300611,汽车,人形机器人|新能源车,,,,,,,,,,,,
300612,营销服务,人工智能|多模态AI|乡村振兴|小红书概念|数字经济|百度概念|Web3.0|虚拟数字人|AIGC概念|元宇宙概念|拼多多概念|区块链|抖音概念(字节概念)|快手概念|ChatGPT概念|AI智能体|网红经济|微盘股|AI应用,,,,,,,,,,,,
300613,半导体,超清视频|鸿蒙概念|AI眼镜|人工智能|智慧城市|半导体概念|安防概念|国产芯片|电子后视镜|机器人概念,,,,,,,,,,,,
300614,电力,熔盐储能|节能环保|生物质能发电|光伏概念|碳交易|新能源|绿色电力|HJT电池|微盘股|垃圾分类|储能概念,,,,,,,,,,,,
300615,通信设备,新能源车|深圳特区|医疗器械概念|通信技术|充电桩|5G概念|工业母机,,,,,,,,,,,,
300616,家具,微盘股|空间计算|小红书概念|机器人概念|一带一路|C2M概念|AI智能体|AIGC概念|谷子经济|智能家居,,,,,,,,,,,,
300617,输变电设备,智能电网|虚拟电厂|特高压|充电桩|储能概念|算力概念|数据中心|电网概念,,,,,,,,,,,,
300618,稀有金属,小金属概念|动力电池回收|电池技术|锂电池概念|新能源车,,,,,,,,,,,,
300619,专用设备,有机硅概念|装配建筑|电池技术|固态电池|新能源车|锂电池概念,,,,,,,,,,,,
300620,通信设备,卫星互联网|央国企改革|量子科技|商业航天|国产芯片|CPO概念|激光雷达|光纤概念|5G概念|光通信模块|智能驾驶|海洋经济|通信技术,,,,,,,,,,,,
300621,装修装饰,深圳特区|低空经济|建筑节能|光伏概念|央国企改革|雄安新区|粤港自贸|微盘股,,,,,,,,,,,,
300622,零售,消费电子概念|深圳特区|华为概念|智能穿戴|虚拟现实|AI眼镜,,,,,,,,,,,,
300623,半导体,充电桩|中芯概念|5G概念|半导体概念|国产芯片|氮化镓|第三代半导体|通信技术|蓝宝石|IGBT概念|汽车芯片|碳化硅,,,,,,,,,,,,
300624,计算机软件,国产软件|AI智能体|鸿蒙概念|网红经济|创投|数据安全|信创|AIGC概念|人工智能|虚拟现实|DeepSeek概念|虚拟数字人|数字经济|阿里概念|Web3.0|西部大开发|小红书概念|元宇宙概念|华为概念|Kimi概念|在线教育|电商概念|AI应用|ChatGPT概念,,,,,,,,,,,,
300625,光电子器件,电商概念,,,,,,,,,,,,
300626,电机,央国企改革|新能源车|军工|特斯拉概念|机器人概念,,,,,,,,,,,,
300627,通信设备,智能驾驶|商业航天|雅下水电概念|人形机器人|无人机|军民融合|国产芯片|卫星导航,,,,,,,,,,,,
300628,通信设备,无线耳机|信创|超清视频,,,,,,,,,,,,
300629,通信设备,商业航天|卫星互联网|无人机|低空经济|军工|大飞机|军民融合|碳纤维|新材料,,,,,,,,,,,,
300631,专用设备,新材料|节能环保|锂电池概念|电池技术|稀土永磁,,,,,,,,,,,,
300632,光电子器件,PCB|5G概念|第三代半导体|脑机接口|电池技术|人形机器人|病毒防治|通信技术|复合集流体|机器人概念|AI眼镜|CPO概念|新消费|固态电池|养老概念|传感器|华为概念|OLED|节能环保|MiniLED|LED概念|医美概念,,,,,,,,,,,,
300633,医疗器械,深圳特区|医疗器械概念,,,,,,,,,,,,
300634,计算机软件,大数据|云计算|智谱AI概念|AI智能体|百度概念|虚拟现实|算力概念|人工智能|华为概念|互联网服务|Kimi概念|创投|量子科技|深圳特区|虚拟数字人|机器人概念|华为昇腾|AI应用|网络安全|区块链|智慧城市|智慧政务|抖音概念(字节概念)|信创|低空经济|AI制药（医疗）|ChatGPT概念|DeepSeek概念,,,,,,,,,,,,
300635,专业服务,华为概念|5G概念|央国企改革|水利建设|数据要素|新型城镇化|土壤修复|数字孪生|新能源|东数西算|乡村振兴|微盘股|通信技术|算力概念|充电桩|数据中心|粤港自贸|AI智能体|低空经济|人工智能,,,,,,,,,,,,
300636,化学制药,节能环保|贬值受益,,,,,,,,,,,,
300637,化学制品,长江三角|微盘股|新材料,,,,,,,,,,,,
300638,通信设备,智能驾驶|车联网(车路云)|智能电网|边缘计算|机器人概念|电网概念|DeepSeek概念|物联网|通信技术|深圳特区|AI智能体|区块链|移动支付|5G概念,,,,,,,,,,,,
300639,生物医药,肝炎概念|医疗器械概念|体外诊断概念|病原体防治|AI智能体|精准诊断|创新药|精准医疗|基因测序|AI制药（医疗）|辅助生殖|人工智能|病毒防治,,,,,,,,,,,,
300640,其他轻工,贬值受益|微盘股|元宇宙概念|一带一路|宠物经济|消费电子概念|盲盒经济|虚拟现实|跨境电商|谷子经济|智能穿戴|新消费,,,,,,,,,,,,
300641,化学制品,新材料|化工原料|电池技术|锂电池概念,,,,,,,,,,,,
300642,生物医药,精准医疗|基因测序|病原体防治|病毒防治|医疗器械概念|体外诊断概念,,,,,,,,,,,,
300643,汽车,传感器|物联网|AI芯片|车联网(车路云)|机器人概念|新能源车|胎压监测|特斯拉概念|贬值受益,,,,,,,,,,,,
300644,化学制品,低空经济|新材料|特斯拉概念|碳纤维|通信技术|新能源车|小米汽车|铁路基建|人形机器人|PEEK材料概念|充电桩|无人机|5G概念|汽车热管理|微盘股,,,,,,,,,,,,
300645,互联网服务,区块链|互联网服务|AI应用|边缘计算|在线教育|人工智能|华为欧拉|电子身份证|百度概念|国产软件|元宇宙概念|华为概念|云计算|大数据|食品安全|物联网|养老概念|数字货币|数字孪生|移动支付|微盘股,,,,,,,,,,,,
300647,金属非金属新材料,深圳特区|锂电池概念|电池技术|超导概念|LED概念|智慧城市|5G概念|液冷服务器|动力电池回收|通信技术,,,,,,,,,,,,
300648,通用设备,华为概念|刀片电池|独角兽|新能源车|燃料电池概念|充电桩|锂电池概念|储能概念|电池技术|华为汽车|高压快充|固态电池,,,,,,,,,,,,
